quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.97,0.059805649904090014,0.5364848624798888,0.3346444093190133,0.3568265695474736,0.003864499954137986,111770.KS,Youngone,Consumer_Discretionary
0.95,0.051353166907400674,0.5148370443274819,0.3551464747343137,0.33366769327835455,0.004143725331562801,111770.KS,Youngone,Consumer_Discretionary
0.72,0.02568361249929391,0.39971969462804996,0.2370598321887164,0.22197427529214012,0.004618674970942799,111770.KS,Youngone,Consumer_Discretionary
0.73,0.02636067282001898,0.4009651621201883,0.23851537775986456,0.22307688202483564,0.0047896175113149265,111770.KS,Youngone,Consumer_Discretionary
0.97,0.07803049905779091,0.530371949170068,0.3436613174389943,0.3502194769726135,0.0003506576871497997,112610.KS,CS Wind,Heavy_Industries
0.96,0.0707376779660224,0.5216910551189299,0.3480332828946296,0.34092795509253554,0.00043435318497774374,112610.KS,CS Wind,Heavy_Industries
0.7,0.030332772005348372,0.43022694904690795,0.2566461093243622,0.24965864229963894,0.0007833328398734736,112610.KS,CS Wind,Heavy_Industries
0.71,0.030923320136819112,0.4306730606068401,0.25731631306436825,0.25007388055089436,0.0008387494479745321,112610.KS,CS Wind,Heavy_Industries
0.72,0.03152584278026028,0.4312364357487885,0.2579817456935699,0.2505986932140873,0.0008679891709610192,112610.KS,CS Wind,Heavy_Industries
0.9299999999999999,0.0457715366174178,0.4569819685236486,0.2761772403917538,0.2750869573990032,1.570863597130204e-05,114090.KS,Grand Korea Leisure,Consumer_Discretionary
0.91,0.04218400171815955,0.4511952476346651,0.2746212336319766,0.2694970439212666,0.0003615283744845169,114090.KS,Grand Korea Leisure,Consumer_Discretionary
0.9199999999999999,0.04369451059011311,0.45264728417381933,0.27661274309969014,0.2708950398847042,0.00044549323315685725,114090.KS,Grand Korea Leisure,Consumer_Discretionary
0.9,0.04041407993748678,0.447790880797031,0.2738531329438165,0.266231629876685,0.0008195245266356723,114090.KS,Grand Korea Leisure,Consumer_Discretionary
0.67,0.022265516118161677,0.40161872066348697,0.23023801747718767,0.22365641987629473,0.0008659641528029676,114090.KS,Grand Korea Leisure,Consumer_Discretionary
0.9299999999999999,0.04471634186962413,0.49088862265269984,0.3034733205969362,0.30882921480253817,0.00030076495094902625,120110.KS,Kolon Industries,Energy_Chemicals
0.9199999999999999,0.04242213586725552,0.4839136792712844,0.3069982384272002,0.30175090655703624,0.00030239868440340184,120110.KS,Kolon Industries,Energy_Chemicals
0.86,0.034400981707857804,0.46163804365115535,0.29047905211157865,0.2796205915104083,0.0015079891598087833,120110.KS,Kolon Industries,Energy_Chemicals
0.87,0.035435384499392215,0.46360600416768005,0.2926072050874621,0.28154640698760114,0.001543380294959324,120110.KS,Kolon Industries,Energy_Chemicals
0.8500000000000001,0.03313670039122245,0.4592532767701223,0.2888588895396125,0.2772945421550807,0.0017392403997858223,120110.KS,Kolon Industries,Energy_Chemicals
0.8500000000000001,0.03411525120241282,0.4775773604269437,0.29587980949344883,0.29538205121080513,2.839675972223811e-06,128940.KS,Hanmi Pharm,Health_Care
0.97,0.0642121626518123,0.46061528210823366,0.2797184772275056,0.278621985630724,1.548744758301182e-05,128940.KS,Hanmi Pharm,Health_Care
0.86,0.035592050891098966,0.47972899031810756,0.29441851881833037,0.2975381654744231,0.00010993233477877986,128940.KS,Hanmi Pharm,Health_Care
0.96,0.058366667393000574,0.45424061156249396,0.27556031716590373,0.2724326598969315,0.00013180138442527074,128940.KS,Hanmi Pharm,Health_Care
0.87,0.03691217086623759,0.4793934479299034,0.2936000997606192,0.2972014791410433,0.00014683710528898606,128940.KS,Hanmi Pharm,Health_Care
0.87,0.04324139856510313,0.44813376435679025,0.25957908188875595,0.2665597397113799,0.000685809646153694,137310.KS,SD Biosensor,Health_Care
0.86,0.0423675807960058,0.4387164571826537,0.26439581947702534,0.2576117209322089,0.0006935105271938302,137310.KS,SD Biosensor,Health_Care
0.8500000000000001,0.04129127818065346,0.43392692782478653,0.2645315721832334,0.2531115783392851,0.002035671589986759,137310.KS,SD Biosensor,Health_Care
0.8400000000000001,0.04069846536740528,0.4308189806587331,0.2631231955004251,0.25020976688364244,0.002663634404655997,137310.KS,SD Biosensor,Health_Care
0.8300000000000001,0.03891623763106439,0.42720161664739725,0.2617637711460677,0.2468505534912738,0.0036498456770214993,137310.KS,SD Biosensor,Health_Care
0.87,0.03461124547429601,0.4699085163770089,0.2899839441206791,0.2877522687048048,6.0148464613659226e-05,138040.KS,Meritz Financial,Financials
0.88,0.035948780084078015,0.4702230680981006,0.29047138876498785,0.28806352452897743,6.986947053663445e-05,138040.KS,Meritz Financial,Financials
0.86,0.03349916582032414,0.46904773251711934,0.289764235769453,0.28690124609539847,9.958058981614341e-05,138040.KS,Meritz Financial,Financials
